material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-19T14:01:09,2023-12-26T00:00:00
Metallförpackningar,3,2023-12-06T14:52:14,
Pappersförpackningar,5,2023-12-21T11:48:54,2023-12-25T00:00:00
Tidningar,13,2023-11-23T15:34:18,
Plastförpackningar,16,2023-12-19T08:05:51,2023-12-26T00:00:00
Ofärgade glasförpackningar,18,2023-10-30T11:47:13,
Färgade glasförpackningar,19,2023-10-30T11:47:13,
