material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-25T11:28:25,
Metallförpackningar,3,2023-06-28T11:40:12,
Pappersförpackningar,5,2023-12-29T08:31:06,
Tidningar,13,,
Plastförpackningar,16,2023-12-26T08:53:34,
Ofärgade glasförpackningar,18,2023-09-12T09:47:19,
Färgade glasförpackningar,19,2023-09-12T09:47:19,
