material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-22T14:14:32,2023-12-25T00:00:00
Metallförpackningar,3,2023-12-10T12:02:27,
Pappersförpackningar,5,2023-12-22T10:45:04,2023-12-29T00:00:00
Tidningar,13,2022-01-04T09:17:47,
Plastförpackningar,16,2023-12-14T08:46:35,2023-12-28T00:00:00
Ofärgade glasförpackningar,18,2023-03-02T17:03:39,
Färgade glasförpackningar,19,2023-03-02T17:03:39,
