material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T11:51:35,
Metallförpackningar,3,2023-11-30T07:57:42,
Pappersförpackningar,5,2023-12-31T09:54:03,
Tidningar,13,,
Plastförpackningar,16,2023-12-31T09:54:03,
Ofärgade glasförpackningar,18,2023-12-27T09:45:11,
Färgade glasförpackningar,19,2023-12-27T09:45:11,
