material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-22T15:00:23,2023-12-25T00:00:00
Metallförpackningar,3,2023-11-16T07:35:15,
Pappersförpackningar,5,2023-12-23T11:29:25,2023-12-27T00:00:00
Tidningar,13,2023-12-06T14:31:09,
Plastförpackningar,16,2023-12-12T14:52:45,2023-12-26T00:00:00
Ofärgade glasförpackningar,18,2023-09-04T12:49:06,
Färgade glasförpackningar,19,2023-09-04T12:49:06,
