material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T10:42:28,
Metallförpackningar,3,2023-12-23T13:41:44,
Pappersförpackningar,5,2023-12-31T14:59:25,
Tidningar,13,2023-12-29T11:30:07,
Plastförpackningar,16,2023-12-31T07:22:58,
Ofärgade glasförpackningar,18,2023-12-24T11:45:32,
Färgade glasförpackningar,19,2023-12-24T11:45:32,
