material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T14:23:38,
Metallförpackningar,3,2023-11-30T09:51:15,
Pappersförpackningar,5,2023-12-31T06:19:55,
Tidningar,13,,
Plastförpackningar,16,2023-12-28T16:59:00,
Ofärgade glasförpackningar,18,2023-12-11T10:35:15,
Färgade glasförpackningar,19,2023-12-11T10:35:15,
