material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-31T17:45:50,
Metallförpackningar,3,2023-11-14T14:04:18,
Pappersförpackningar,5,2023-12-31T11:32:51,
Tidningar,13,,
Plastförpackningar,16,2023-12-29T14:33:18,
Ofärgade glasförpackningar,18,2023-12-27T21:21:13,
Färgade glasförpackningar,19,2023-12-27T21:21:13,
