material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-31T14:18:36,
Metallförpackningar,3,2023-12-12T07:58:59,
Pappersförpackningar,5,2023-12-31T12:48:12,
Tidningar,13,2023-12-14T18:04:25,
Plastförpackningar,16,2023-12-31T09:18:14,
Ofärgade glasförpackningar,18,2023-12-30T20:25:08,
Färgade glasförpackningar,19,2023-12-30T20:25:08,
