material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-20T08:15:44,2023-12-25T00:00:00
Metallförpackningar,3,2023-12-10T11:35:46,
Pappersförpackningar,5,2023-12-18T09:35:35,2023-12-22T00:00:00
Tidningar,13,2022-01-20T14:14:19,
Plastförpackningar,16,2023-12-18T12:34:15,2023-12-22T00:00:00
Ofärgade glasförpackningar,18,2023-09-15T15:17:08,
Färgade glasförpackningar,19,2023-09-15T15:17:08,
