material,materialid,senaktivitet,nastaaktivitet
Städning,0,2012-09-26T09:18:13,
Metallförpackningar,3,2023-12-20T06:00:53,
Pappersförpackningar,5,2023-12-26T06:24:05,2023-12-28T00:00:00
Tidningar,13,2023-12-20T11:02:40,
Plastförpackningar,16,2023-12-21T06:00:37,2023-12-28T00:00:00
Ofärgade glasförpackningar,18,2023-09-04T08:57:27,
Färgade glasförpackningar,19,2023-09-04T08:57:27,
