material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-25T11:25:26,2023-12-28T00:00:00
Metallförpackningar,3,2023-11-24T09:31:39,
Pappersförpackningar,5,2023-12-25T07:43:45,2023-12-28T00:00:00
Tidningar,13,2023-10-12T16:47:12,
Plastförpackningar,16,2023-12-27T17:42:06,2023-12-31T00:00:00
Ofärgade glasförpackningar,18,2023-12-25T19:28:28,
Färgade glasförpackningar,19,2023-12-25T19:28:28,
