material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T11:32:20,
Metallförpackningar,3,2023-12-27T13:19:38,
Pappersförpackningar,5,2023-12-31T11:38:01,
Tidningar,13,2023-12-21T06:50:15,
Plastförpackningar,16,2023-12-26T15:50:22,
Ofärgade glasförpackningar,18,2023-04-10T09:28:33,
Färgade glasförpackningar,19,2023-04-10T09:28:33,
