material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-26T08:09:41,
Metallförpackningar,3,2023-11-14T11:03:07,
Pappersförpackningar,5,2023-12-30T08:09:34,
Tidningar,13,2023-12-19T14:54:38,
Plastförpackningar,16,2023-12-31T12:08:54,
Ofärgade glasförpackningar,18,2023-11-16T19:59:47,
Färgade glasförpackningar,19,2023-11-16T19:59:47,
