material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-15T17:12:50,
Metallförpackningar,3,2023-11-01T08:13:24,
Pappersförpackningar,5,2023-12-29T14:17:49,
Tidningar,13,2023-11-28T12:37:09,
Plastförpackningar,16,2023-12-28T11:44:46,
Ofärgade glasförpackningar,18,2023-11-15T15:11:01,
Färgade glasförpackningar,19,2023-11-15T15:11:01,
