material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-11-29T06:56:57,
Pappersförpackningar,5,2023-12-30T10:47:54,
Tidningar,13,2022-10-18T15:07:37,
Plastförpackningar,16,2023-12-28T11:30:28,
Ofärgade glasförpackningar,18,2023-12-20T16:52:43,
Färgade glasförpackningar,19,2023-12-20T16:52:43,
