material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-10-12T09:19:26,2023-11-28T00:00:00
Pappersförpackningar,5,2023-10-10T12:10:21,2023-11-07T00:00:00
Tidningar,13,2023-11-01T13:35:55,
Plastförpackningar,16,2023-10-10T12:10:21,2023-11-07T00:00:00
Ofärgade glasförpackningar,18,2023-07-10T13:11:44,
Färgade glasförpackningar,19,2023-07-10T13:11:44,
