material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-25T09:44:37,2023-12-27T00:00:00
Metallförpackningar,3,2023-11-24T10:03:33,
Pappersförpackningar,5,2023-12-25T08:22:15,2023-12-29T00:00:00
Tidningar,13,2023-12-13T08:40:55,
Plastförpackningar,16,2023-12-22T18:44:18,2023-12-26T00:00:00
Ofärgade glasförpackningar,18,2023-12-18T16:40:05,
Färgade glasförpackningar,19,2023-12-18T16:40:05,
