material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T11:09:09,
Metallförpackningar,3,2023-12-14T13:26:51,
Pappersförpackningar,5,2023-12-28T17:02:38,
Tidningar,13,,
Plastförpackningar,16,2023-12-26T15:38:08,
Ofärgade glasförpackningar,18,2023-11-16T16:20:28,
Färgade glasförpackningar,19,2023-11-16T16:20:28,
