material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T09:16:06,
Metallförpackningar,3,2023-10-04T11:44:50,
Pappersförpackningar,5,2023-12-28T07:24:21,2024-05-14T00:00:00
Tidningar,13,2022-10-17T08:34:23,
Plastförpackningar,16,2023-12-27T15:46:23,2024-05-23T00:00:00
Ofärgade glasförpackningar,18,2023-04-19T08:37:25,
Färgade glasförpackningar,19,2023-04-19T08:37:25,
