material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-04-16T12:01:58,2023-04-18T00:00:00
Metallförpackningar,3,2023-03-23T08:36:02,2023-04-20T00:00:00
Pappersförpackningar,5,2023-04-15T08:54:35,2023-04-19T00:00:00
Tidningar,13,2023-04-10T11:01:36,
Plastförpackningar,16,2023-04-15T12:42:16,2023-04-18T00:00:00
Ofärgade glasförpackningar,18,2023-03-26T18:41:01,
Färgade glasförpackningar,19,2023-03-26T18:41:01,
