material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T11:08:09,2023-12-29T00:00:00
Metallförpackningar,3,2023-12-25T19:23:27,
Pappersförpackningar,5,2023-12-28T16:37:15,2023-12-29T00:00:00
Tidningar,13,2023-12-25T12:35:08,
Plastförpackningar,16,2023-12-28T14:54:15,2023-12-29T00:00:00
Ofärgade glasförpackningar,18,2023-12-27T07:12:54,
Färgade glasförpackningar,19,2023-12-27T07:12:54,
