material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-08-01T14:39:41,
Pappersförpackningar,5,2023-09-15T09:27:20,
Tidningar,13,2023-08-29T14:35:03,
Plastförpackningar,16,2023-10-03T11:32:07,
Ofärgade glasförpackningar,18,,
Färgade glasförpackningar,19,2022-09-02T08:51:19,
