material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2024-01-01T18:00:56,
Pappersförpackningar,5,2024-01-01T18:00:56,
Tidningar,13,,
Plastförpackningar,16,2024-01-01T18:00:56,
Ofärgade glasförpackningar,18,,
Färgade glasförpackningar,19,2022-12-01T14:35:48,
