material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-25T10:27:33,
Metallförpackningar,3,2023-09-29T15:01:16,
Pappersförpackningar,5,2023-12-29T06:23:18,
Tidningar,13,,
Plastförpackningar,16,2023-12-28T09:46:26,
Ofärgade glasförpackningar,18,2023-12-20T16:15:04,
Färgade glasförpackningar,19,2023-12-20T16:15:04,
