material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T08:32:04,
Metallförpackningar,3,2023-12-28T10:58:49,
Pappersförpackningar,5,2023-12-30T09:26:06,
Tidningar,13,2023-12-19T14:55:20,
Plastförpackningar,16,2023-12-30T16:46:18,
Ofärgade glasförpackningar,18,2023-12-30T21:10:22,
Färgade glasförpackningar,19,2023-12-30T21:10:22,
