material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T11:12:15,
Metallförpackningar,3,2023-12-05T10:16:49,
Pappersförpackningar,5,2023-12-29T08:47:59,
Tidningar,13,2023-12-19T09:31:41,
Plastförpackningar,16,2023-12-28T08:45:58,
Ofärgade glasförpackningar,18,2023-12-18T08:41:26,
Färgade glasförpackningar,19,2023-12-18T08:41:26,
