material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T11:13:07,
Metallförpackningar,3,2023-11-20T13:43:43,
Pappersförpackningar,5,2023-12-29T09:27:28,
Tidningar,13,,
Plastförpackningar,16,2023-12-30T10:29:03,
Ofärgade glasförpackningar,18,2023-12-18T14:30:18,
Färgade glasförpackningar,19,2023-12-18T14:30:18,
