material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T12:27:49,
Metallförpackningar,3,2023-12-28T08:42:49,
Pappersförpackningar,5,2023-12-31T10:57:12,2024-06-19T00:00:00
Tidningar,13,2023-12-28T09:03:22,
Plastförpackningar,16,2023-12-31T09:36:13,
Ofärgade glasförpackningar,18,2023-12-30T10:41:51,
Färgade glasförpackningar,19,2023-12-30T10:41:51,
