material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-12-11T12:04:56,
Pappersförpackningar,5,2023-12-18T11:17:23,2023-12-25T00:00:00
Tidningar,13,2023-12-18T11:17:23,
Plastförpackningar,16,2023-12-18T11:17:23,2023-12-25T00:00:00
Ofärgade glasförpackningar,18,2023-11-20T12:31:57,
Färgade glasförpackningar,19,2023-11-06T10:21:57,
