material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-25T08:28:07,
Metallförpackningar,3,2023-11-30T06:18:54,
Pappersförpackningar,5,2023-12-27T07:49:16,2023-12-31T00:00:00
Tidningar,13,2022-01-10T07:25:45,
Plastförpackningar,16,2023-12-21T16:31:38,
Ofärgade glasförpackningar,18,2023-12-20T15:36:13,
Färgade glasförpackningar,19,2023-12-20T15:36:13,
