material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-22T09:26:37,2023-12-29T00:00:00
Metallförpackningar,3,2023-11-29T07:43:08,
Pappersförpackningar,5,2023-12-25T07:47:00,2023-12-28T00:00:00
Tidningar,13,2023-05-09T12:36:33,
Plastförpackningar,16,2023-12-26T08:09:19,
Ofärgade glasförpackningar,18,2023-12-13T08:39:47,
Färgade glasförpackningar,19,2023-12-13T08:39:47,
