material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T07:54:54,2023-12-29T00:00:00
Metallförpackningar,3,2023-12-28T07:08:33,
Pappersförpackningar,5,2023-12-25T14:07:49,2023-12-29T00:00:00
Tidningar,13,2022-12-12T12:45:00,
Plastförpackningar,16,2023-12-21T12:41:47,
Ofärgade glasförpackningar,18,2023-12-11T14:17:29,
Färgade glasförpackningar,19,2023-12-11T14:17:29,
