material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T13:18:19,2024-05-27T00:00:00
Metallförpackningar,3,2023-11-24T09:04:01,
Pappersförpackningar,5,2023-12-22T08:35:19,
Tidningar,13,2022-04-13T08:27:25,
Plastförpackningar,16,2023-12-18T11:30:18,
Ofärgade glasförpackningar,18,2023-12-08T11:22:52,
Färgade glasförpackningar,19,2023-12-08T11:22:52,
