material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-07-10T10:03:52,
Pappersförpackningar,5,2023-12-04T17:01:13,2023-12-25T00:00:00
Tidningar,13,2023-09-07T11:24:19,
Plastförpackningar,16,2023-12-06T15:50:57,2023-12-27T00:00:00
Ofärgade glasförpackningar,18,2023-08-18T16:03:26,
Färgade glasförpackningar,19,2023-08-18T16:03:26,
