material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-21T14:14:27,
Metallförpackningar,3,2023-11-07T12:46:28,
Pappersförpackningar,5,2023-12-19T17:46:54,
Tidningar,13,2023-11-21T11:42:11,
Plastförpackningar,16,2023-12-19T17:46:54,2024-04-09T00:00:00
Ofärgade glasförpackningar,18,2023-10-24T12:32:05,
Färgade glasförpackningar,19,2023-09-26T12:11:51,
