material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-26T08:09:45,2023-12-29T00:00:00
Metallförpackningar,3,2023-12-13T08:10:35,
Pappersförpackningar,5,2023-12-27T19:04:41,2023-12-30T00:00:00
Tidningar,13,2023-12-12T09:31:28,
Plastförpackningar,16,2023-12-25T11:27:23,
Ofärgade glasförpackningar,18,2023-10-24T18:43:15,
Färgade glasförpackningar,19,2023-10-24T18:43:15,
