material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T08:06:25,
Metallförpackningar,3,2023-12-28T10:49:47,
Pappersförpackningar,5,2023-12-31T14:27:08,
Tidningar,13,2023-11-22T13:47:48,
Plastförpackningar,16,2023-12-28T13:32:17,
Ofärgade glasförpackningar,18,2023-12-31T17:52:23,
Färgade glasförpackningar,19,2023-12-31T17:52:23,
