material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T15:54:42,
Metallförpackningar,3,2023-11-30T09:36:02,
Pappersförpackningar,5,2023-12-31T11:31:41,2024-06-14T00:00:00
Tidningar,13,2023-12-26T11:50:00,
Plastförpackningar,16,2023-12-26T10:03:31,
Ofärgade glasförpackningar,18,2023-12-13T11:05:31,
Färgade glasförpackningar,19,2023-12-13T11:05:31,
