material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T08:09:26,
Metallförpackningar,3,2023-11-14T11:43:11,2023-12-28T00:00:00
Pappersförpackningar,5,2023-12-26T08:21:19,2023-12-30T00:00:00
Tidningar,13,2023-11-07T11:33:17,
Plastförpackningar,16,2023-12-27T19:33:04,2023-12-31T00:00:00
Ofärgade glasförpackningar,18,2023-12-01T17:24:56,
Färgade glasförpackningar,19,2023-12-01T17:24:56,
