material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-31T10:32:53,
Metallförpackningar,3,2023-12-27T09:27:52,
Pappersförpackningar,5,2023-12-31T13:05:52,
Tidningar,13,2023-10-25T07:09:38,
Plastförpackningar,16,2023-12-30T14:01:08,
Ofärgade glasförpackningar,18,2023-03-03T12:35:59,
Färgade glasförpackningar,19,2023-03-03T12:35:59,
