material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T11:26:15,
Metallförpackningar,3,2023-12-28T09:58:30,
Pappersförpackningar,5,2023-12-31T12:23:56,
Tidningar,13,,
Plastförpackningar,16,2023-12-31T11:05:38,
Ofärgade glasförpackningar,18,2023-12-03T13:13:31,
Färgade glasförpackningar,19,2023-12-03T13:13:31,
