material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-30T16:02:15,
Metallförpackningar,3,2023-12-26T13:37:47,
Pappersförpackningar,5,2023-12-31T11:01:39,
Tidningar,13,,
Plastförpackningar,16,2023-12-31T12:59:26,
Ofärgade glasförpackningar,18,,
Färgade glasförpackningar,19,,
