material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T10:11:59,
Metallförpackningar,3,2023-11-22T14:06:55,
Pappersförpackningar,5,2023-12-31T11:20:02,
Tidningar,13,2023-12-18T08:59:13,
Plastförpackningar,16,2023-12-29T07:36:19,
Ofärgade glasförpackningar,18,2023-11-30T14:52:25,
Färgade glasförpackningar,19,2023-11-30T14:52:25,
