material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-30T13:01:02,
Metallförpackningar,3,2023-12-27T10:25:32,
Pappersförpackningar,5,2023-12-30T16:40:31,2023-12-31T00:00:00
Tidningar,13,2023-12-28T14:23:02,
Plastförpackningar,16,2023-12-30T08:06:43,2023-12-31T00:00:00
Ofärgade glasförpackningar,18,2023-12-21T10:33:02,
Färgade glasförpackningar,19,2023-12-21T10:33:02,
