material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-22T08:56:16,
Metallförpackningar,3,2023-12-26T09:38:12,2023-12-28T00:00:00
Pappersförpackningar,5,2023-12-26T10:58:43,2023-12-29T00:00:00
Tidningar,13,2023-12-26T14:52:40,
Plastförpackningar,16,2023-12-26T11:27:52,2023-12-27T00:00:00
Ofärgade glasförpackningar,18,2023-12-13T11:59:07,
Färgade glasförpackningar,19,2023-12-13T11:59:07,
