material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T09:30:21,
Metallförpackningar,3,2023-12-05T10:53:11,
Pappersförpackningar,5,2023-12-29T09:09:11,2024-05-27T00:00:00
Tidningar,13,2023-11-08T10:10:53,
Plastförpackningar,16,2023-12-28T09:35:15,
Ofärgade glasförpackningar,18,2023-09-25T09:11:12,
Färgade glasförpackningar,19,2023-09-25T09:11:12,
