material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T06:53:09,2023-12-29T00:00:00
Metallförpackningar,3,2023-12-20T16:55:49,
Pappersförpackningar,5,2023-12-28T14:25:19,2023-12-29T00:00:00
Tidningar,13,2023-11-13T09:14:17,
Plastförpackningar,16,2023-12-27T17:12:44,2023-12-29T00:00:00
Ofärgade glasförpackningar,18,2023-12-06T14:34:29,
Färgade glasförpackningar,19,2023-12-06T14:34:29,
