material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-13T14:04:49,2023-12-16T00:00:00
Metallförpackningar,3,2023-12-15T09:43:55,
Pappersförpackningar,5,2023-12-15T18:42:57,2023-12-18T00:00:00
Tidningar,13,,
Plastförpackningar,16,2023-12-11T17:21:20,2023-12-18T00:00:00
Ofärgade glasförpackningar,18,2023-12-11T17:21:20,
Färgade glasförpackningar,19,2023-12-11T17:21:20,
