material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,2023-12-20T10:42:51,2024-07-03T00:00:00
Pappersförpackningar,5,2023-12-31T08:36:54,
Tidningar,13,2023-08-16T09:42:34,
Plastförpackningar,16,2023-12-29T12:35:49,
Ofärgade glasförpackningar,18,2023-12-20T10:03:20,
Färgade glasförpackningar,19,2023-12-20T10:03:20,
