material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-26T11:11:11,
Metallförpackningar,3,2023-12-20T14:41:22,
Pappersförpackningar,5,2023-12-30T08:50:02,
Tidningar,13,2023-07-24T07:22:12,
Plastförpackningar,16,2023-12-29T08:05:28,
Ofärgade glasförpackningar,18,2023-12-20T13:11:03,
Färgade glasförpackningar,19,2023-12-20T13:11:03,
