material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T21:01:42,
Metallförpackningar,3,2023-11-15T15:19:56,
Pappersförpackningar,5,2023-12-28T07:37:24,2023-12-30T00:00:00
Tidningar,13,2023-10-31T10:16:33,
Plastförpackningar,16,2023-12-26T09:13:36,
Ofärgade glasförpackningar,18,2023-12-20T11:07:00,
Färgade glasförpackningar,19,2023-12-20T11:07:00,
