material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T09:32:26,
Metallförpackningar,3,2023-12-06T14:49:34,
Pappersförpackningar,5,2023-12-31T15:48:34,
Tidningar,13,2023-12-08T13:46:14,
Plastförpackningar,16,2023-12-29T13:28:13,
Ofärgade glasförpackningar,18,2023-12-26T13:15:23,
Färgade glasförpackningar,19,2023-12-26T13:15:23,
