material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T09:48:27,
Metallförpackningar,3,2023-12-22T08:53:29,
Pappersförpackningar,5,2023-12-30T10:09:37,
Tidningar,13,2024-01-04T10:48:58,
Plastförpackningar,16,2023-12-29T08:29:50,
Ofärgade glasförpackningar,18,2023-11-20T11:07:09,
Färgade glasförpackningar,19,2023-11-20T11:07:09,
