material,materialid,senaktivitet,nastaaktivitet
Städning,0,2022-11-06T08:05:46,2022-11-08T00:00:00
Metallförpackningar,3,2022-10-27T17:50:10,2022-11-08T00:00:00
Pappersförpackningar,5,2022-11-06T15:44:36,2022-11-07T00:00:00
Tidningar,13,2022-10-25T10:27:56,
Plastförpackningar,16,2022-11-05T15:48:03,2022-11-07T00:00:00
Ofärgade glasförpackningar,18,2022-11-01T08:17:45,
Färgade glasförpackningar,19,2022-11-01T08:17:45,
