material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-31T11:45:34,
Metallförpackningar,3,2023-12-19T08:39:12,
Pappersförpackningar,5,2023-12-29T09:01:52,
Tidningar,13,2023-12-21T12:05:48,
Plastförpackningar,16,2023-12-28T09:51:50,
Ofärgade glasförpackningar,18,2023-12-19T10:05:15,
Färgade glasförpackningar,19,2023-12-19T10:05:15,
