material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-31T13:21:37,
Metallförpackningar,3,2023-12-27T17:19:12,
Pappersförpackningar,5,2023-12-31T14:59:19,2024-05-29T00:00:00
Tidningar,13,2023-12-29T10:57:10,
Plastförpackningar,16,2023-12-31T08:42:44,
Ofärgade glasförpackningar,18,2023-12-29T09:22:29,
Färgade glasförpackningar,19,2023-12-29T09:22:29,
