material,materialid,senaktivitet,nastaaktivitet
Städning,0,,
Metallförpackningar,3,,
Pappersförpackningar,5,2023-07-07T08:56:58,
Tidningar,13,2023-07-07T08:56:58,
Plastförpackningar,16,2023-07-07T08:56:58,
Ofärgade glasförpackningar,18,2022-09-16T10:01:02,
Färgade glasförpackningar,19,2022-09-16T10:01:02,
