material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-27T08:11:21,
Metallförpackningar,3,2023-11-07T08:00:10,
Pappersförpackningar,5,2023-12-29T08:58:19,2024-03-29T00:00:00
Tidningar,13,2023-12-28T10:42:12,
Plastförpackningar,16,2023-12-28T13:32:36,
Ofärgade glasförpackningar,18,2023-11-06T07:32:11,
Färgade glasförpackningar,19,2023-11-06T07:32:11,
