material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-25T12:22:32,2023-12-27T00:00:00
Metallförpackningar,3,2023-12-19T08:30:05,
Pappersförpackningar,5,2023-12-26T08:34:24,2023-12-28T00:00:00
Tidningar,13,2022-10-12T06:38:01,
Plastförpackningar,16,2023-12-26T15:10:04,2023-12-28T00:00:00
Ofärgade glasförpackningar,18,2023-12-23T14:48:40,
Färgade glasförpackningar,19,2023-12-23T14:48:40,
