material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-25T14:52:37,
Metallförpackningar,3,2023-12-29T11:59:21,2024-07-10T00:00:00
Pappersförpackningar,5,2023-12-31T16:36:00,
Tidningar,13,,
Plastförpackningar,16,2023-12-28T08:54:35,
Ofärgade glasförpackningar,18,2023-12-18T15:34:04,
Färgade glasförpackningar,19,2023-12-18T15:34:04,
