material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-29T14:24:08,
Metallförpackningar,3,2023-12-15T13:05:01,
Pappersförpackningar,5,2023-12-29T11:00:31,
Tidningar,13,2023-10-20T10:58:03,
Plastförpackningar,16,2023-12-29T11:00:31,
Ofärgade glasförpackningar,18,2023-12-28T15:15:06,
Färgade glasförpackningar,19,2023-12-28T15:15:06,
