material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-28T14:29:40,
Metallförpackningar,3,2023-12-21T09:10:37,
Pappersförpackningar,5,2023-12-31T10:19:23,
Tidningar,13,,
Plastförpackningar,16,2023-12-31T12:05:57,
Ofärgade glasförpackningar,18,2023-11-29T12:13:21,
Färgade glasförpackningar,19,2023-11-29T12:13:21,
