material,materialid,senaktivitet,nastaaktivitet
Städning,0,2023-12-31T07:27:56,
Metallförpackningar,3,2023-12-27T10:08:30,
Pappersförpackningar,5,2023-12-31T13:21:45,2024-05-31T00:00:00
Tidningar,13,2022-11-29T18:09:00,
Plastförpackningar,16,2023-12-28T07:18:24,
Ofärgade glasförpackningar,18,2023-12-20T18:18:24,
Färgade glasförpackningar,19,2023-12-20T18:18:24,
